Order ID,Order Date,Customer ID,Category,Sub-Category,Product Name,Sales,Profit
CA-2017-116988,27-06-2017,PW-19030,Office Supplies,Paper,Xerox 1997,19.44,9.3312
CA-2017-116988,27-06-2017,PW-19030,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,40.416
CA-2017-116988,27-06-2017,PW-19030,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,244.6155
US-2014-169390,07-02-2014,CS-12250,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,9.744
CA-2016-168774,04-09-2016,RP-19855,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,160.623
CA-2017-161592,06-04-2017,CS-12175,Office Supplies,Binders,3M Organizer Strips,8.1,-5.94
US-2017-131961,08-12-2017,MJ-17740,Office Supplies,Art,BIC Brite Liner Highlighters,13.248,3.6432
US-2017-131961,08-12-2017,MJ-17740,Technology,Phones,iHome FM Clock Radio with Lightning Dock,83.988,-20.997
CA-2016-102498,24-07-2016,JG-15160,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,21.228
CA-2015-113222,09-11-2015,AG-10765,Office Supplies,Binders,Avery Poly Binder Pockets,10.74,5.1552
US-2015-144771,02-10-2015,CK-12205,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,11.032,3.0338
US-2015-144771,02-10-2015,CK-12205,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,-4.641
CA-2015-162376,22-11-2015,HD-14785,Office Supplies,Art,Newell 341,17.12,4.9648
CA-2015-162376,22-11-2015,HD-14785,Office Supplies,Paper,Xerox 1936,59.94,28.1718
CA-2017-128076,02-02-2017,BO-11350,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,12.6348
CA-2017-128076,02-02-2017,BO-11350,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,10.062
CA-2017-128076,02-02-2017,BO-11350,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.984,38.9974
US-2015-163825,16-06-2015,LC-16885,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3050.376,1143.891
US-2015-163825,16-06-2015,LC-16885,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,133.98,33.495
CA-2016-105662,05-05-2016,RB-19465,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,31.4712
CA-2016-105662,05-05-2016,RB-19465,Technology,Phones,Avaya 4621SW VoIP phone,177.48,19.9665
CA-2017-152198,09-09-2017,JD-16015,Office Supplies,Labels,Avery 501,17.712,5.9778
CA-2017-152198,09-09-2017,JD-16015,Office Supplies,Binders,3M Organizer Strips,4.86,-3.564
CA-2017-152198,09-09-2017,JD-16015,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6.258,-5.215
CA-2016-114307,22-07-2016,MF-17665,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,10.5504
CA-2016-114307,22-07-2016,MF-17665,Office Supplies,Paper,Xerox 216,51.84,24.8832
CA-2016-114307,22-07-2016,MF-17665,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,9.3228
CA-2016-114307,22-07-2016,MF-17665,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,2.592
CA-2016-159891,31-01-2016,BF-11170,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,635.495
CA-2016-159891,31-01-2016,BF-11170,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",125.36,58.9192
CA-2016-112578,29-12-2016,FO-14305,Office Supplies,Storage,Project Tote Personal File,14.03,4.0687
CA-2016-112578,29-12-2016,FO-14305,Office Supplies,Supplies,Fiskars Spring-Action Scissors,27.96,7.2696
CA-2015-107083,21-11-2015,BB-11545,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.344,0.7348
CA-2015-107083,21-11-2015,BB-11545,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,1.696,-2.544
CA-2015-107083,21-11-2015,BB-11545,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.588,-67.617
CA-2015-107083,21-11-2015,BB-11545,Office Supplies,Binders,Cardinal Hold-It CD Pocket,7.98,-13.167
CA-2015-151722,05-10-2015,IL-15100,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,288,57.6
CA-2016-151148,12-09-2016,PO-19180,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,146.952,9.1845
CA-2016-151148,12-09-2016,PO-19180,Furniture,Chairs,"Global Stack Chair without Arms, Black",83.136,5.196
CA-2017-115882,14-09-2017,DB-13555,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942.784,94.2784
CA-2017-115882,14-09-2017,DB-13555,Office Supplies,Paper,Xerox 1988,74.352,23.235
CA-2015-132276,23-02-2015,LC-16960,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,26.88,6.72
CA-2015-132276,23-02-2015,LC-16960,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,10.896,3.8136
CA-2016-163636,05-12-2016,MP-18175,Office Supplies,Art,Newell 311,3.536,0.3094
CA-2016-102813,02-07-2016,EA-14035,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,0
CA-2016-102813,02-07-2016,EA-14035,Office Supplies,Paper,Xerox 201,41.472,14.5152
CA-2017-135377,13-12-2017,BP-11095,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",287.976,7.1994
CA-2015-165813,20-03-2015,BM-11785,Office Supplies,Storage,Portable Personal File Box,29.304,2.5641
CA-2015-133585,01-03-2015,CM-12715,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,55.328,6.2244
CA-2015-133585,01-03-2015,CM-12715,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984,-36.1176
CA-2016-116911,15-09-2016,JD-16150,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.416,6.6352
CA-2016-116911,15-09-2016,JD-16150,Furniture,Tables,Bretford Rectangular Conference Table Tops,1128.39,259.5297
US-2017-129224,17-03-2017,AS-10630,Office Supplies,Labels,Avery 474,4.608,1.6704
CA-2017-145765,28-05-2017,CM-11815,Technology,Phones,Panasonic KX TS208W Corded phone,195.96,19.596
CA-2017-145765,28-05-2017,CM-11815,Office Supplies,Paper,Xerox 230,15.552,5.4432
CA-2017-145765,28-05-2017,CM-11815,Technology,Accessories,Logitech Gaming G510s - Keyboard,271.968,54.3936
CA-2017-126914,15-06-2017,JE-15715,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,52.3764
CA-2017-126914,15-06-2017,JE-15715,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,77.728,-3.8864
CA-2015-169572,06-09-2015,AG-10525,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",46.62,21.4452
CA-2017-162075,18-03-2017,TT-21220,Technology,Phones,Pyle PMP37LED,537.544,47.0351
CA-2014-162992,19-12-2014,BP-11095,Office Supplies,Labels,Avery 516,14.62,6.8714
CA-2014-162992,19-12-2014,BP-11095,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,22.55,8.7945
CA-2014-162992,19-12-2014,BP-11095,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,583.8,72.975
CA-2014-162992,19-12-2014,BP-11095,Technology,Phones,Clarity 53712,211.168,15.8376
CA-2016-106397,07-07-2016,MJ-17740,Office Supplies,Paper,Xerox 226,12.96,6.2208
CA-2016-106397,07-07-2016,MJ-17740,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,12.8744
US-2016-150140,06-04-2016,VM-21685,Technology,Phones,Nortel Meridian M5316 Digital phone,1294.75,336.635
CA-2014-116666,08-05-2014,KT-16480,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1799.97,239.996
CA-2017-148992,23-11-2017,CS-12250,Office Supplies,Paper,Xerox 1959,10.688,3.7408
CA-2016-140935,10-11-2016,AB-10015,Technology,Phones,Samsung Convoy 3,221.98,62.1544
CA-2016-140935,10-11-2016,AB-10015,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",341.96,54.7136
CA-2014-157644,31-12-2014,AH-10030,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",34.77,11.4741
CA-2014-157644,31-12-2014,AH-10030,Office Supplies,Labels,Avery 51,18.9,8.694
US-2017-100398,19-08-2017,DO-13435,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",102.72,37.236
CA-2016-113082,12-09-2016,MC-17590,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,14.5728
US-2017-110646,26-10-2017,JF-15190,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",33.282,-27.735
US-2017-110646,26-10-2017,JF-15190,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,118.65,19.775
US-2017-110646,26-10-2017,JF-15190,Office Supplies,Labels,Avery 517,14.76,4.9815
CA-2017-120614,30-05-2017,SM-20950,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,18.0096
US-2016-140172,08-03-2016,SP-20650,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144,48.3336
US-2016-140172,08-03-2016,SP-20650,Office Supplies,Art,Prang Drawing Pencil Set,13.9,3.753
CA-2015-127754,26-07-2015,CK-12760,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,266.352,13.3176
CA-2015-144274,23-11-2015,PW-19240,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,89.3142
CA-2015-144274,23-11-2015,PW-19240,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",44.1,20.727
CA-2015-144274,23-11-2015,PW-19240,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,5.6416
CA-2015-144274,23-11-2015,PW-19240,Office Supplies,Envelopes,Staple envelope,16.56,7.7832
CA-2015-144274,23-11-2015,PW-19240,Office Supplies,Paper,Xerox 226,38.88,18.6624
CA-2015-142930,28-11-2015,EB-14170,Office Supplies,Paper,Xerox 1941,335.52,117.432
CA-2017-100622,03-11-2017,DK-13090,Technology,Copiers,Canon Image Class D660 Copier,959.984,311.9948
CA-2017-100622,03-11-2017,DK-13090,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4.086,-2.9964
CA-2017-100622,03-11-2017,DK-13090,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,4.1988
CA-2017-100622,03-11-2017,DK-13090,Office Supplies,Paper,Xerox 1923,10.688,3.7408
CA-2017-117156,21-03-2017,TB-21055,Office Supplies,Envelopes,Colored Envelopes,8.856,2.8782
CA-2015-115399,19-12-2015,AG-10900,Office Supplies,Labels,Avery 474,6.912,2.5056
US-2014-157847,02-04-2014,SC-20020,Office Supplies,Paper,Xerox 1898,26.72,9.352
US-2014-157847,02-04-2014,SC-20020,Office Supplies,Paper,Xerox 1947,33.488,10.465
CA-2015-115168,05-06-2015,BB-11545,Office Supplies,Paper,Xerox 1981,10.56,4.752
CA-2014-109680,06-10-2014,VP-21760,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,386.34,54.0876
CA-2016-167983,21-08-2016,RP-19270,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,33.44,11.704
CA-2015-145324,15-11-2015,DH-13675,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,14.3856
CA-2015-153423,22-06-2015,SW-20455,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,456.588
US-2017-132675,24-09-2017,KF-16285,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,3.8775
US-2017-132675,24-09-2017,KF-16285,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,89.9,25.172
US-2017-132675,24-09-2017,KF-16285,Office Supplies,Art,Barrel Sharpener,14.28,3.7128
US-2017-132675,24-09-2017,KF-16285,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",12.72,4.9608
US-2017-132675,24-09-2017,KF-16285,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75,7.56
CA-2014-153808,06-04-2014,FH-14275,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,18.447
CA-2014-153808,06-04-2014,FH-14275,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",65.568,23.7684
CA-2014-153808,06-04-2014,FH-14275,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,131.9868
US-2016-112396,09-02-2016,JR-16210,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,39.5868
US-2016-112396,09-02-2016,JR-16210,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,11.151
CA-2014-141173,18-11-2014,JC-16105,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,16.7875
CA-2017-156664,18-12-2017,BP-11290,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236,-6.03
CA-2017-156664,18-12-2017,BP-11290,Office Supplies,Fasteners,Ideal Clamps,4.824,1.7487
CA-2017-156664,18-12-2017,BP-11290,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,29.692
CA-2017-156664,18-12-2017,BP-11290,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130.112,13.0112
CA-2015-140718,02-07-2015,FA-14230,Technology,Phones,Geemarc AmpliPOWER60,74.24,8.352
CA-2015-140718,02-07-2015,FA-14230,Furniture,Furnishings,24-Hour Round Wall Clock,159.84,45.954
CA-2015-140718,02-07-2015,FA-14230,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,-2.3136
CA-2015-140718,02-07-2015,FA-14230,Office Supplies,Paper,Things To Do Today Pad,9.392,3.2872
CA-2014-119977,08-10-2014,DN-13690,Office Supplies,Paper,Xerox 197,123.92,55.764
US-2015-115343,22-09-2015,FO-14305,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",55.6,6.255
US-2015-115343,22-09-2015,FO-14305,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,-7.7247
CA-2017-163671,24-12-2017,DP-13105,Office Supplies,Binders,GBC Instant Index System for Binding Systems,21.312,7.992
CA-2017-135909,13-10-2017,JW-15220,Technology,Accessories,Logitech Media Keyboard K200,209.94,39.8886
CA-2017-135909,13-10-2017,JW-15220,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,-7.996
CA-2017-135909,13-10-2017,JW-15220,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96,1906.485
US-2017-114356,20-08-2017,TT-21460,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,35.96,3.596
CA-2015-125934,11-09-2015,SN-20560,Office Supplies,Labels,Avery 503,31.05,14.904
CA-2015-125934,11-09-2015,SN-20560,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92,3.9248
CA-2015-125934,11-09-2015,SN-20560,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,96.416
CA-2015-125934,11-09-2015,SN-20560,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,111.04,29.9808
CA-2015-125934,11-09-2015,SN-20560,Office Supplies,Paper,Xerox 208,38.88,18.6624
CA-2015-158148,20-12-2015,JM-15865,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,10.881
CA-2014-120411,20-09-2014,SB-20185,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,-70.49
CA-2014-120411,20-09-2014,SB-20185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,3.475
CA-2016-158260,04-11-2016,CC-12475,Technology,Machines,Okidata B400 Printer,686.4,77.22
CA-2017-101805,01-12-2017,SH-19975,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,15.92,5.373
CA-2017-101805,01-12-2017,SH-19975,Furniture,Furnishings,Eldon Wave Desk Accessories,70.68,31.0992
CA-2017-101805,01-12-2017,SH-19975,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,5.4124
US-2014-105137,10-10-2014,RB-19435,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,-71.3958
US-2014-105137,10-10-2014,RB-19435,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",18.264,-13.3936
CA-2017-142489,14-11-2017,TC-21295,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,21.99,-32.985
US-2016-141264,13-08-2016,CT-11995,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,-34.758
US-2016-141264,13-08-2016,CT-11995,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,-153.2024
CA-2017-126928,17-09-2017,GZ-14470,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480,225.6
CA-2017-126928,17-09-2017,GZ-14470,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,9.534
US-2015-107944,23-03-2015,AM-10360,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,92.5056
US-2015-107944,23-03-2015,AM-10360,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,86.3892
CA-2016-135594,30-06-2016,AH-10120,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,-0.6265
US-2017-115252,20-10-2017,MY-18295,Technology,Phones,PayAnywhere Card Reader,15.984,1.3986
US-2017-115252,20-10-2017,MY-18295,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),14.352,4.485
CA-2014-107398,25-08-2014,BS-11590,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,6.528,-4.5696
CA-2014-107398,25-08-2014,BS-11590,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,2.862,-2.2896
CA-2014-107398,25-08-2014,BS-11590,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",20.856,-16.6848
CA-2014-169642,27-07-2014,BB-10990,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",276.28,0
CA-2017-103968,01-12-2017,ML-17755,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",629.64,107.0388
CA-2016-147256,17-10-2016,FC-14245,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97,220.4853
CA-2016-147256,17-10-2016,FC-14245,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59,751.7601
CA-2016-162159,16-09-2016,CR-12625,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",121.78,30.445
CA-2015-111038,01-12-2015,LC-16960,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.672,267.6672
CA-2014-124723,05-08-2014,GZ-14470,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,41.934
CA-2016-167241,15-08-2016,BD-11320,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,43.6842
CA-2016-167241,15-08-2016,BD-11320,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3.0498
CA-2016-167241,15-08-2016,BD-11320,Technology,Phones,AT&T 841000 Phone,165.6,10.35
CA-2016-167241,15-08-2016,BD-11320,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,18.0096
CA-2015-163237,07-08-2015,EM-14095,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,148.491
CA-2015-163237,07-08-2015,EM-14095,Office Supplies,Labels,Avery 50,25.06,11.7782
CA-2016-150483,31-05-2016,BP-11290,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",32.064,-12.8256
CA-2016-150483,31-05-2016,BP-11290,Office Supplies,Paper,Xerox 1899,18.496,6.7048
CA-2016-150483,31-05-2016,BP-11290,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,191.079,-38.2158
CA-2016-150483,31-05-2016,BP-11290,Office Supplies,Paper,Xerox 212,10.368,3.6288
US-2016-126431,01-07-2016,SU-20665,Office Supplies,Labels,Avery 477,30.53,14.0438
US-2016-126431,01-07-2016,SU-20665,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,30.84,6.168
US-2016-126431,01-07-2016,SU-20665,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,75.06,33.777
CA-2016-139934,18-12-2016,AY-10555,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,66.976,6.6976
CA-2015-109603,26-01-2015,EM-13825,Office Supplies,Paper,Xerox 1991,182.72,84.0512
CA-2017-160661,28-10-2017,SA-20830,Office Supplies,Labels,Avery 519,21.93,10.3071
CA-2017-102610,04-11-2017,CA-12265,Technology,Accessories,Logitech M510 Wireless Mouse,95.976,15.5961
CA-2017-102610,04-11-2017,CA-12265,Technology,Phones,iOttie XL Car Mount,143.928,-32.3838
CA-2017-102610,04-11-2017,CA-12265,Office Supplies,Binders,Storex Dura Pro Binders,3.564,-2.97
CA-2017-102610,04-11-2017,CA-12265,Office Supplies,Labels,Avery 481,4.928,1.7248
US-2016-144057,09-05-2016,CV-12805,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.656,107.082
US-2016-144057,09-05-2016,CV-12805,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,-20.4352
US-2016-144057,09-05-2016,CV-12805,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,-131.7168
US-2016-144057,09-05-2016,CV-12805,Office Supplies,Paper,Xerox 1911,76.64,26.824
US-2016-144057,09-05-2016,CV-12805,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,-27.792
CA-2014-160276,02-04-2014,AH-10690,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,46.1968
CA-2014-132983,28-04-2014,DS-13180,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,57.5928
CA-2016-145709,04-10-2016,AH-10690,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,19.755
CA-2016-145709,04-10-2016,AH-10690,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,2.6028
CA-2017-133928,11-06-2017,ZC-21910,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.572,-3.81
CA-2016-168032,30-01-2016,DF-13135,Technology,Phones,Nokia Lumia 1020,1439.968,143.9968
CA-2016-168032,30-01-2016,DF-13135,Office Supplies,Binders,Avery Durable Binders,1.728,-2.6784
CA-2016-168032,30-01-2016,DF-13135,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,626.1,-538.446
CA-2015-143616,27-09-2015,SS-20140,Office Supplies,Art,Newell 334,99.2,25.792
US-2015-168704,13-04-2015,FP-14320,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,-113.282
US-2015-168704,13-04-2015,FP-14320,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",211.372,-45.294
US-2015-168704,13-04-2015,FP-14320,Technology,Phones,Apple iPhone 5C,239.976,17.9982
CA-2017-143252,18-12-2017,HE-14800,Furniture,Furnishings,Tensor Track Tree Floor Lamp,99.95,22.9885
CA-2017-143252,18-12-2017,HE-14800,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",29.34,10.8558
CA-2016-102134,14-03-2016,SP-20545,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,4.3524
CA-2017-130036,27-08-2017,BP-11185,Office Supplies,Paper,Xerox 1981,12.672,3.96
CA-2017-130036,27-08-2017,BP-11185,Technology,Accessories,Logitech Wireless Headset h800,1119.888,209.979
CA-2015-134117,17-12-2015,PG-18895,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,204.85,53.261
CA-2015-134117,17-12-2015,PG-18895,Technology,Phones,Panasonic KX TS3282W Corded phone,135.984,16.998
CA-2015-134117,17-12-2015,PG-18895,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",16.4,7.052
CA-2015-134117,17-12-2015,PG-18895,Office Supplies,Binders,Avery Arch Ring Binders,92.96,31.374
CA-2014-130918,22-08-2014,JP-15520,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.632,-1.8126
CA-2016-159023,03-11-2016,NW-18400,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,-3.465
CA-2016-159023,03-11-2016,NW-18400,Technology,Machines,Okidata B401 Printer,179.991,-251.9874
CA-2017-111717,10-10-2017,SW-20245,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,239.358,-47.8716
CA-2014-154592,07-12-2014,EH-14005,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,80.7912
CA-2014-128622,15-11-2014,SC-20260,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3.285
CA-2017-148355,24-12-2017,NC-18535,Office Supplies,Paper,Xerox 214,19.44,9.3312
CA-2017-148355,24-12-2017,NC-18535,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",12.3,6.15
CA-2014-132913,24-12-2014,AS-10090,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,13.97,3.6322
CA-2017-150910,22-12-2017,JL-15130,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,-249.3216
CA-2017-150910,22-12-2017,JL-15130,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,7.6154
CA-2017-150910,22-12-2017,JL-15130,Office Supplies,Storage,Crate-A-Files,26.16,1.962
CA-2017-150910,22-12-2017,JL-15130,Office Supplies,Art,Newell 325,23.128,2.891
CA-2017-150910,22-12-2017,JL-15130,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24,16.291
CA-2014-156790,08-08-2014,VG-21790,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.456,-7.7728
